Student ID,Name,Branch,Semester,Courses taken,CGPA,Preferences,Courses_taken_ids
1018,Student_1018,CSE,2,9,7.19,Cybersecurity,10B1NPD732;10B17CI671;10B11CI513;10B19CI591;10B1NCI831;10B1NCI736;10B17CI572;11B1NCI831;10B17EC574
1019,Student_1019,ECE,6,8,6.67,ML,10B1NPD734;10B19CI791;10B11CI512;10B1NCI835;10B1NCI837;10B13PD831;10B1NCI831;10B11PD511
1020,Student_1020,CSE,8,7,8.55,Robotics,10B17CI571;10B19CI691;10B28CI581;10B17CI572;10B11CI511;10B11CI611;14B1NCI831
1021,Student_1021,CSE,5,6,7.51,Cybersecurity,10B11CI612;13B11NHS731;13B1NCI831;10B1NCI835;11B1NCI831;10B1NCI831
1022,Student_1022,CSE,3,7,8.57,ML,14B1NCI834;10B1NCI736;10B1NCI831;10B17CI673;14B1NCI833;10B11EC514;12B1NHS831
1023,Student_1023,ECE,4,5,6.74,AI,10B11EC514;10B19CI791;14B1NCI831;10B1NCI736;13B11NHS731
1024,Student_1024,ECE,7,8,8.12,ML,14B1NCI832;10B11CI613;10B11EC514;10B1NPD732;10B19CI891;10B19CI591;10B17CI572;10B19GE698
1025,Student_1025,ECE,3,9,8.96,ML,10B2NCI853;10B11PH611;10B11CI511;10B19CI591;10B11CI613;10B11PD511;10B17CI572;10B13PD832;14B1NCI832
1026,Student_1026,ECE,3,8,8.57,IoT,10B19CI891;14B1NCI833;10B1NCI837;10B1NPD735;10B11PD511;10B17CI671;10B1NPD733;10B11PD611
1027,Student_1027,ECE,4,5,5.69,Cybersecurity,10B17CI673;10B19CI591;13B11NHS731;10B11CI612;10B19CI691
1028,Student_1028,CSE,3,7,6.7,Robotics,11B1NCI831;10B28CI581;10B11CI512;10B1NPD734;14B1NCI834;11B1NCI731;12B2NCI752
1029,Student_1029,CSE,5,3,6.59,IoT,10B28CI581;10B17EC574;10B11PH611
1030,Student_1030,CSE,8,7,7.59,Data Science,10B1NPD732;10B13PD832;10B11CI512;10B11PD511;10B28CI581;10B11EC514;14B1NCI832
1031,Student_1031,CSE,5,7,7.82,ML,10B17CI671;10B19CI791;10B11PD511;10B17CI572;13B1NCI834;10B1NCI835;10B19CI691
1032,Student_1032,ECE,4,2,5.99,Data Science,10B17CI672;10B11PH611
1033,Student_1033,CSE,4,4,7.08,IoT,10B19CI891;13B1NCI832;14B1NCI834;12B2NCI752
1034,Student_1034,ECE,1,5,5,Cybersecurity,10B1NCI733;14B1NCI834;10B19CI891;10B17CI571;10B19GE698
1035,Student_1035,CSE,6,5,8.73,IoT,10B1NCI736;10B19GE698;10B17CI672;10B17CI572;10B11CI512
1036,Student_1036,ECE,4,4,6.39,Cybersecurity,13B1NCI832;10B11CI513;10B11PH611;10B13CI834
1037,Student_1037,ECE,4,7,7.07,Cybersecurity,10B11PH611;11B1NCI731;10B2NCI853;10B1NPD732;14B1NCI833;14B1NCI835;10B11PD611
1038,Student_1038,CSE,8,7,6.63,AI,10B1NCI731;10B17EC574;10B1NCI837;10B19CI691;10B17CI571;10B11CI511;12B2NCI752
1039,Student_1039,CSE,5,6,8.38,ML,10B1NCI835;10B19GE698;12B2NCI752;10B11EC514;13B1NCI832;11B1NCI731
1040,Student_1040,CSE,3,4,5,IoT,14B1NCI834;14B1NCI731;10B28CI581;10B19GE698
1041,Student_1041,CSE,4,8,6.98,Cybersecurity,10B13CI834;11B1NCI731;14B1NCI835;10B11CI613;10B13PD831;10B17CI672;10B11PD611;14B1NCI832
1042,Student_1042,ECE,7,9,6.87,IoT,14B1NCI832;10B11CI612;10B13CI834;10B1NPD732;10B11PD511;10B2NCI853;10B17CI671;10B28CI581;10B11CI512
1043,Student_1043,CSE,5,5,6.46,IoT,10B13PD831;10B11CI611;14B1NCI834;13B11NHS731;10B17CI671
1044,Student_1044,CSE,2,5,9.07,Cybersecurity,10B1NCI733;13B1NCI831;10B11PH611;10B1NPD734;10B1NCI837
1045,Student_1045,ECE,6,7,5.94,Robotics,10B1NCI831;10B19CI791;10B17CI673;10B19CI891;10B1NCI736;13B1NCI831;10B17CI572
1046,Student_1046,CSE,3,5,7.93,Data Science,10B11PD511;10B11EC514;13B1NCI834;10B17CI672;10B1NPD732
1047,Student_1047,CSE,8,6,7.43,ML,10B1NCI731;14B1NCI834;10B11CI613;10B11EC514;10B11PD511;10B17EC574
1048,Student_1048,CSE,7,7,8.51,ML,10B1NCI837;13B1NCI834;10B11CI511;13B1NCI831;13B11NHS731;10B1NPD733;10B1NPD735
1049,Student_1049,CSE,4,2,6.2,Robotics,10B1NCI831;10B1NCI733
1050,Student_1050,CSE,7,9,6.12,AI,10B11CI613;10B13PD832;12B2NCI752;13B1NCI831;10B1NCI736;10B17CI572;10B28CI581;10B19CI591;10B11EC514
1051,Student_1051,ECE,5,6,8.32,Robotics,14B1NCI833;10B1NPD733;14B1NCI831;10B11PH611;12B2NCI752;10B19CI691
1052,Student_1052,CSE,6,5,7.51,AI,14B1NCI731;10B11CI512;10B11PD611;13B1NCI832;10B1NCI835
1053,Student_1053,CSE,5,6,5.15,AI,10B17CI571;13B1NCI832;10B19CI891;12B1NHS831;10B17CI672;10B11CI511
1054,Student_1054,CSE,3,6,6.35,Robotics,14B1NCI834;11B1NCI731;10B11CI611;10B19CI591;10B17EC574;10B1NCI835
1055,Student_1055,CSE,3,3,7.46,ML,13B1NCI831;13B1NHS831;10B17EC574
1056,Student_1056,CSE,7,9,8.01,Data Science,10B17CI671;10B17EC574;14B1NCI831;10B1NPD732;13B1NHS831;10B11CI612;10B19CI791;10B17CI673;14B1NCI731
1057,Student_1057,ECE,4,6,6.18,ML,10B11CI512;10B1NPD735;10B11CI611;13B1NCI832;10B11CI511;10B19CI591
1058,Student_1058,CSE,4,7,5,ML,14B1NCI833;10B11PD511;14B1NCI831;11B1NCI831;14B1NCI835;10B11PH611;14B1NCI832
1059,Student_1059,ECE,3,8,7.63,ML,13B11NHS731;10B11PD611;10B17CI672;10B1NPD735;12B1NHS831;14B1NCI832;10B1NPD733;10B28CI581
1060,Student_1060,ECE,5,4,5.54,Robotics,10B11CI613;14B1NCI831;10B11PH611;13B1NHS831
1061,Student_1061,CSE,8,7,5,Robotics,10B11CI513;10B19CI691;12B2NCI752;10B13PD831;10B13PD832;10B11CI611;13B11NHS731
1062,Student_1062,CSE,2,5,5,Robotics,11B1NCI731;10B11CI611;10B1NPD733;14B1NCI831;10B13PD831
1063,Student_1063,CSE,5,8,7.98,ML,14B1NCI731;10B1NCI831;10B1NPD732;13B1NHS831;11B1NCI831;10B11CI511;10B1NCI837;11B1NCI731
1064,Student_1064,CSE,7,2,7.15,Data Science,10B1NCI736;10B13PD832
1065,Student_1065,ECE,4,6,6.73,AI,10B11PH611;10B17EC574;10B11CI612;10B11CI613;10B1NCI835;13B1NHS831
1066,Student_1066,CSE,5,5,8.67,IoT,11B1NCI831;10B17EC574;10B1NPD733;10B1NPD734;10B19GE698
1067,Student_1067,CSE,2,7,7.76,AI,14B1NCI831;10B13CI834;10B19GE698;14B1NCI833;10B17EC574;10B1NPD734;10B1NPD733
1068,Student_1068,CSE,5,7,8.94,AI,13B1NCI834;14B1NCI834;14B1NCI835;10B1NCI736;10B28CI581;10B17CI673;10B11PH611
1069,Student_1069,CSE,4,5,5.33,IoT,14B1NCI834;14B1NCI731;10B13CI834;10B19CI791;10B17EC574
1070,Student_1070,CSE,6,5,6.96,ML,10B1NCI731;10B17CI672;10B1NCI835;14B1NCI834;14B1NCI833
1071,Student_1071,CSE,7,6,5.06,Data Science,10B28CI581;10B17EC574;10B1NCI835;10B11PD511;13B1NCI832;10B11CI612
1072,Student_1072,ECE,8,4,6.72,Data Science,10B19CI691;10B11CI613;10B2NCI853;10B1NCI736
1073,Student_1073,ECE,6,8,6.7,AI,14B1NCI834;10B13CI834;10B1NPD732;10B11PD611;10B28CI581;10B17CI672;10B2NCI853;13B11NHS731
1074,Student_1074,CSE,5,5,7.75,IoT,11B1NCI831;10B13CI834;10B1NPD734;13B1NHS831;10B17CI672
1075,Student_1075,CSE,5,1,7.05,Cybersecurity,10B1NPD734
1076,Student_1076,CSE,4,5,7.75,ML,10B1NCI733;12B2NCI752;13B1NCI831;10B17CI671;10B11EC514
1077,Student_1077,ECE,5,4,7.84,AI,10B1NPD732;10B11CI613;10B11CI513;10B11EC514
1078,Student_1078,CSE,4,3,9.59,Data Science,10B17CI571;12B2NCI752;10B1NPD735
1079,Student_1079,ECE,5,4,6.62,Robotics,10B11PD611;10B28CI581;10B1NCI831;13B1NCI834
1080,Student_1080,CSE,7,6,5.87,Robotics,10B1NCI736;10B17CI571;10B1NCI733;10B17EC574;13B1NCI831;10B11CI513
1081,Student_1081,CSE,2,9,7.3,IoT,12B2NCI752;13B1NCI831;10B11EC514;13B1NCI834;10B1NPD735;10B11CI512;10B1NCI831;14B1NCI833;10B1NCI835
1082,Student_1082,CSE,7,7,6.04,IoT,10B11EC514;14B1NCI831;10B11CI611;10B11PD611;10B1NPD733;10B11CI513;13B11NHS731
1083,Student_1083,CSE,7,5,8.78,AI,10B1NCI831;10B19CI891;10B19CI591;10B11CI613;13B1NCI831
1084,Student_1084,ECE,4,7,6.66,Cybersecurity,10B11PD611;10B1NCI736;14B1NCI832;10B1NCI835;13B1NCI834;10B17CI571;10B1NPD732
1085,Student_1085,ECE,1,5,6.32,Data Science,10B17CI672;10B19GE698;10B1NCI731;14B1NCI832;10B17CI571
1086,Student_1086,CSE,3,5,6.43,AI,10B11CI613;10B19GE698;13B1NHS831;14B1NCI835;10B1NCI731
1087,Student_1087,CSE,7,4,7.86,Cybersecurity,10B17EC574;10B19CI791;11B1NCI831;10B1NPD734
1088,Student_1088,ECE,4,2,6.81,IoT,10B17CI571;10B13PD832
1089,Student_1089,ECE,3,5,6.23,Robotics,10B11CI511;13B1NCI832;10B1NPD735;10B2NCI853;10B17CI673
1090,Student_1090,ECE,3,6,9,ML,10B11CI511;10B1NCI831;10B28CI581;10B1NCI835;10B13CI834;10B19CI791
1091,Student_1091,ECE,6,6,5.97,Robotics,10B13CI834;12B1NHS831;10B1NPD733;10B1NCI733;14B1NCI833;10B11PH611
1092,Student_1092,CSE,6,5,7.04,Data Science,10B13PD832;10B19CI791;10B17CI673;10B1NCI731;10B17EC574
1093,Student_1093,ECE,4,4,7.78,Data Science,10B28CI581;10B11EC514;10B1NCI733;10B19CI791
1094,Student_1094,CSE,4,7,5.04,Robotics,10B11PD511;14B1NCI833;10B1NPD733;11B1NCI831;14B1NCI832;10B11PD611;10B1NCI733
1095,Student_1095,ECE,4,3,7.58,Robotics,10B1NPD732;14B1NCI731;10B19CI791
1096,Student_1096,ECE,3,8,5.73,Cybersecurity,10B11CI512;10B1NCI733;10B1NCI831;10B11EC514;10B1NCI736;10B19CI791;13B1NCI831;10B19CI891
1097,Student_1097,ECE,8,4,7.99,AI,13B11NHS731;10B11CI511;10B17CI671;10B13CI834
1098,Student_1098,ECE,4,4,5.84,IoT,10B11CI611;10B11CI613;13B1NCI831;10B1NCI733
1099,Student_1099,ECE,7,3,7.83,Cybersecurity,10B1NCI736;11B1NCI831;10B17CI671
1100,Student_1100,CSE,8,5,8.33,ML,13B1NCI831;10B11CI512;10B17CI571;14B1NCI831;10B13PD832
1101,Student_1101,CSE,6,8,8.03,Robotics,10B13PD831;10B1NCI733;11B1NCI731;10B19CI591;10B1NCI835;11B1NCI831;14B1NCI832;10B17CI672
1102,Student_1102,ECE,4,7,7.3,ML,10B11PH611;10B28CI581;10B19GE698;10B11CI511;14B1NCI834;13B1NCI831;10B1NCI835
1103,Student_1103,ECE,5,8,6.72,ML,14B1NCI731;10B13CI834;11B1NCI731;10B2NCI853;10B1NCI831;10B11PH611;10B19CI691;10B11EC514
1104,Student_1104,CSE,4,7,6.31,Cybersecurity,10B11CI612;14B1NCI731;10B19CI891;10B1NCI736;10B19GE698;10B1NCI831;11B1NCI831
1105,Student_1105,ECE,3,4,8.77,IoT,10B17EC574;10B11CI611;13B1NCI832;10B17CI571
1106,Student_1106,ECE,5,5,6.16,Data Science,10B2NCI853;10B11CI511;13B1NHS831;10B19CI691;10B13PD831
1107,Student_1107,CSE,2,4,5.76,AI,10B11PD511;13B1NCI834;10B19GE698;10B11CI613
1108,Student_1108,ECE,7,9,7.8,Data Science,13B11NHS731;10B1NPD732;14B1NCI731;11B1NCI731;10B17CI673;10B11CI513;13B1NCI831;10B11EC514;10B1NPD733
1109,Student_1109,ECE,4,4,6.04,IoT,10B1NPD734;13B1NHS831;10B1NPD733;10B17CI571
1110,Student_1110,CSE,5,8,5.86,Data Science,10B11CI613;10B17CI671;10B1NPD732;10B11CI513;10B11PD511;10B19GE698;10B13PD831;10B17CI672
1111,Student_1111,CSE,5,8,5.27,Robotics,10B1NPD734;14B1NCI832;10B11PD511;10B19CI591;10B1NCI831;10B13PD832;11B1NCI731;10B19CI791
1112,Student_1112,CSE,4,10,6.42,Robotics,10B11CI512;10B17EC574;12B1NHS831;10B17CI671;11B1NCI731;10B2NCI853;13B1NCI832;10B13PD832;10B1NCI835;14B1NCI835
1113,Student_1113,ECE,6,5,6.9,Cybersecurity,11B1NCI831;13B1NCI834;13B1NCI832;14B1NCI832;10B1NCI736
1114,Student_1114,CSE,4,7,7.29,ML,10B11CI512;10B1NCI837;10B19CI791;14B1NCI731;11B1NCI731;10B19CI691;10B11CI513
1115,Student_1115,CSE,6,10,8.14,IoT,13B1NCI832;10B1NPD732;10B17EC574;10B17CI572;10B19CI791;10B19CI891;10B11CI613;10B1NPD734;10B1NCI837;13B1NHS831
1116,Student_1116,CSE,2,5,7.63,IoT,10B11CI513;13B1NCI831;10B2NCI853;10B1NPD734;10B11CI511
1117,Student_1117,CSE,5,3,6.77,Data Science,10B17CI673;10B11PD611;10B17EC574
1118,Student_1118,CSE,8,2,6.76,Cybersecurity,13B1NHS831;10B1NCI831
1119,Student_1119,CSE,2,7,7.61,Data Science,12B1NHS831;10B11CI611;10B11CI511;13B1NCI834;13B11NHS731;10B1NCI733;10B11PD511
1120,Student_1120,ECE,3,2,8.53,Data Science,10B1NCI733;10B17CI572
1121,Student_1121,ECE,6,5,7.15,IoT,10B1NCI736;10B11CI512;11B1NCI731;10B2NCI853;10B17EC574
1122,Student_1122,CSE,5,7,6.44,Data Science,13B1NCI832;13B1NCI834;10B1NPD733;14B1NCI833;10B11PD611;11B1NCI831;10B11CI611
1123,Student_1123,CSE,5,6,5.81,ML,14B1NCI833;10B11CI512;12B1NHS831;10B11CI513;13B1NCI834;10B1NCI731
1124,Student_1124,CSE,5,7,5.27,Data Science,10B19CI591;10B19CI791;10B11CI511;10B1NCI736;10B1NCI835;10B13PD831;10B1NPD735
1125,Student_1125,ECE,6,6,7.8,ML,10B11CI611;10B1NPD732;10B19CI691;10B11CI513;11B1NCI831;13B1NHS831
1126,Student_1126,ECE,7,9,7.69,IoT,10B11CI512;10B1NCI831;10B1NCI736;10B19CI791;10B1NCI733;13B1NCI831;10B1NPD733;10B11CI611;11B1NCI731
1127,Student_1127,ECE,5,4,7.69,Cybersecurity,10B17CI672;10B1NPD733;10B1NCI837;10B11CI612
1128,Student_1128,ECE,4,5,6.85,Robotics,14B1NCI831;10B11PD511;10B11CI512;10B1NCI731;10B11CI613
1129,Student_1129,ECE,6,4,8.69,ML,13B1NCI832;10B11EC514;10B1NCI837;10B1NPD733
1130,Student_1130,ECE,8,8,6.42,Cybersecurity,10B11CI613;10B19CI691;14B1NCI832;10B17CI671;10B2NCI853;10B13PD832;14B1NCI834;10B1NCI731
1131,Student_1131,ECE,4,8,8.15,Cybersecurity,13B1NCI834;10B13PD831;10B17CI673;10B17CI672;10B1NCI733;12B1NHS831;13B1NCI831;11B1NCI831
1132,Student_1132,ECE,3,7,6.95,ML,10B17CI672;10B11CI613;13B1NHS831;14B1NCI833;10B1NCI733;10B1NCI835;10B19CI691
1133,Student_1133,ECE,7,8,6.27,IoT,14B1NCI731;14B1NCI834;10B11CI513;10B17CI571;10B1NPD732;10B17EC574;10B1NCI831;13B11NHS731
1134,Student_1134,CSE,4,4,7.71,AI,10B1NCI835;10B13PD832;10B11PD511;10B1NPD734
1135,Student_1135,CSE,1,9,7.49,Cybersecurity,10B19CI591;14B1NCI731;10B11CI513;10B19CI691;10B1NCI837;10B11CI611;14B1NCI834;10B11CI613;13B11NHS731
1136,Student_1136,CSE,6,9,7.43,Cybersecurity,14B1NCI834;14B1NCI833;10B17CI671;10B19CI691;10B19CI591;10B11PH611;10B11CI511;10B1NCI733;10B17CI672
1137,Student_1137,CSE,3,7,7.1,IoT,10B1NCI831;10B28CI581;10B17CI671;10B1NPD733;10B13PD832;14B1NCI832;10B19GE698
1138,Student_1138,ECE,4,10,6.95,IoT,10B1NCI831;14B1NCI832;10B11CI613;10B17CI672;12B1NHS831;10B19CI691;10B17CI671;10B2NCI853;10B13PD832;13B11NHS731
1139,Student_1139,ECE,5,3,9.87,Data Science,10B19CI691;10B17CI673;14B1NCI831
1140,Student_1140,CSE,5,5,8.42,IoT,14B1NCI831;11B1NCI831;13B11NHS731;10B19CI691;10B17EC574
1141,Student_1141,ECE,6,5,7.87,Cybersecurity,13B1NHS831;10B1NCI835;11B1NCI731;10B1NCI736;14B1NCI835
1142,Student_1142,CSE,4,7,7.13,ML,10B2NCI853;10B1NCI831;14B1NCI731;10B1NCI736;10B1NCI731;10B1NPD734;10B17CI672
1143,Student_1143,ECE,6,4,8.21,AI,10B2NCI853;10B11EC514;10B17CI672;10B1NCI731
1144,Student_1144,CSE,4,8,7.62,Data Science,10B1NCI831;13B1NHS831;14B1NCI731;10B17CI571;10B28CI581;10B17CI671;10B13PD832;10B11CI512
1145,Student_1145,ECE,6,9,7.03,ML,11B1NCI731;14B1NCI731;10B19CI891;12B1NHS831;10B11CI511;10B1NCI731;10B1NCI835;11B1NCI831;13B1NCI831
1146,Student_1146,ECE,6,7,6.64,AI,10B19CI791;10B13PD831;10B1NPD735;13B1NCI834;10B11CI613;10B1NCI733;10B11CI513
1147,Student_1147,CSE,3,7,6.9,AI,10B11CI611;10B11CI511;10B11PD611;14B1NCI834;14B1NCI833;10B13PD832;10B17CI671
1148,Student_1148,ECE,7,4,5,AI,10B19GE698;12B2NCI752;10B17CI572;10B17CI673
1149,Student_1149,CSE,3,4,7.25,Robotics,10B17CI673;10B11CI613;10B13PD832;10B11EC514
1150,Student_1150,CSE,6,8,6.41,ML,10B19CI891;14B1NCI731;10B19CI591;10B19CI691;10B17CI571;11B1NCI731;11B1NCI831;10B19GE698
1151,Student_1151,CSE,5,8,8.91,Data Science,10B17CI672;10B28CI581;10B1NPD732;10B17CI571;10B11EC514;10B11CI513;10B11PD511;10B2NCI853
1152,Student_1152,CSE,8,6,7.02,Data Science,14B1NCI833;10B1NPD732;13B1NCI832;10B1NCI736;10B11CI613;10B17EC574
1153,Student_1153,ECE,4,5,5.57,AI,10B11PH611;10B28CI581;10B1NCI733;10B11CI513;10B1NPD734
1154,Student_1154,ECE,4,2,6.94,ML,10B1NCI837;13B1NCI832
1155,Student_1155,ECE,4,4,5.74,Robotics,10B1NPD732;11B1NCI731;10B1NCI835;10B11PD611
1156,Student_1156,CSE,4,10,7.57,AI,10B1NCI831;10B17CI572;14B1NCI835;10B13PD831;10B19CI891;14B1NCI834;14B1NCI833;10B11EC514;11B1NCI731;10B11PD511
1157,Student_1157,ECE,6,3,7.35,IoT,10B11CI613;10B13PD831;10B19CI691
1158,Student_1158,CSE,1,6,8.15,Data Science,10B1NPD735;13B1NCI831;10B11PH611;12B2NCI752;14B1NCI731;10B13PD832
1159,Student_1159,ECE,2,8,6.05,Cybersecurity,10B19GE698;10B1NCI835;10B17EC574;10B19CI591;14B1NCI832;10B19CI791;10B13PD831;10B11CI612
1160,Student_1160,ECE,2,3,7.04,AI,10B1NCI731;13B1NCI834;13B1NHS831
1161,Student_1161,ECE,6,6,5.36,IoT,10B13PD831;10B11CI511;10B19CI591;10B19CI691;10B1NPD732;14B1NCI833
1162,Student_1162,CSE,8,8,7.84,Data Science,13B1NCI834;10B11CI612;10B1NPD735;10B13CI834;14B1NCI832;10B11CI511;10B13PD831;10B13PD832
1163,Student_1163,ECE,4,6,7.62,Robotics,12B2NCI752;10B1NCI733;10B17CI671;10B13PD832;10B17CI571;10B17CI673
1164,Student_1164,ECE,4,10,7.59,ML,13B1NCI832;14B1NCI835;10B1NPD734;14B1NCI832;10B13PD831;10B11CI512;10B17CI673;14B1NCI831;10B11CI511;13B1NHS831
1165,Student_1165,CSE,5,3,7,Data Science,10B2NCI853;12B2NCI752;10B13PD831
1166,Student_1166,ECE,7,8,7.5,ML,10B1NPD734;14B1NCI835;14B1NCI833;10B11PD511;10B11CI513;10B17CI671;10B1NPD735;10B11CI613
1167,Student_1167,CSE,3,6,8.93,ML,10B1NCI837;10B1NPD733;14B1NCI832;13B1NCI832;12B2NCI752;10B17CI671
1168,Student_1168,ECE,5,8,6.66,Robotics,10B1NPD734;10B11CI612;10B17CI673;10B1NCI731;10B19GE698;10B11CI611;10B17CI671;10B1NCI736
1169,Student_1169,CSE,6,7,7.17,Robotics,10B19CI691;10B11PD511;10B1NPD735;13B1NCI831;14B1NCI831;14B1NCI833;10B2NCI853
1170,Student_1170,CSE,6,5,5.7,AI,10B11CI613;10B11PD611;10B1NPD733;10B1NCI736;12B1NHS831
1171,Student_1171,ECE,5,6,5.96,AI,10B17CI671;10B11PH611;10B28CI581;10B1NCI731;10B17CI672;13B11NHS731
1172,Student_1172,CSE,7,2,7.12,Data Science,10B1NCI835;10B19GE698
1173,Student_1173,CSE,1,7,8.32,Robotics,14B1NCI833;10B1NCI733;10B1NPD732;10B17CI571;10B19CI891;10B11CI611;10B13PD831
1174,Student_1174,CSE,6,7,6.69,IoT,10B17CI672;10B11EC514;10B19CI691;12B1NHS831;10B11CI612;10B17EC574;10B11PH611
1175,Student_1175,CSE,3,7,6.72,Data Science,10B13PD831;11B1NCI831;13B1NHS831;13B1NCI834;10B1NPD732;10B11CI512;10B11CI513
1176,Student_1176,CSE,1,8,6.51,Cybersecurity,10B17EC574;10B19CI791;10B2NCI853;14B1NCI834;10B11CI512;13B1NCI831;10B1NCI831;14B1NCI832
1177,Student_1177,CSE,6,7,6.36,ML,10B11CI512;11B1NCI831;10B17EC574;10B13CI834;10B17CI571;10B13PD832;10B11PD511
1178,Student_1178,ECE,7,6,7.35,ML,13B1NCI834;10B2NCI853;10B11PD511;12B2NCI752;10B1NPD732;10B1NCI736
1179,Student_1179,CSE,4,4,5.2,AI,13B1NHS831;10B1NPD735;10B19CI891;13B11NHS731
1180,Student_1180,CSE,6,5,8.54,IoT,14B1NCI834;10B11PD511;10B11PD611;11B1NCI731;10B2NCI853
1181,Student_1181,ECE,8,8,6.2,Robotics,10B11CI612;10B13CI834;10B17CI671;10B11PD611;10B1NPD734;10B1NCI736;14B1NCI835;13B1NCI832
1182,Student_1182,ECE,7,9,7.87,Robotics,10B11PD511;10B1NCI835;10B19CI591;10B1NCI837;13B1NHS831;10B1NPD734;10B11CI511;14B1NCI832;10B17EC574
1183,Student_1183,ECE,8,6,5.48,AI,12B2NCI752;10B2NCI853;10B11PD611;11B1NCI831;10B1NCI736;10B17CI672
1184,Student_1184,ECE,6,6,7.8,Cybersecurity,10B1NPD732;10B11CI612;10B13PD832;10B13CI834;12B1NHS831;13B11NHS731
1185,Student_1185,ECE,5,4,7.81,Data Science,14B1NCI835;10B19GE698;14B1NCI833;10B13PD831
1186,Student_1186,ECE,1,8,7.46,Data Science,10B2NCI853;10B17CI672;10B13PD832;10B11CI511;14B1NCI731;10B11PD511;14B1NCI834;11B1NCI731
1187,Student_1187,ECE,4,7,5.81,IoT,10B1NPD734;13B11NHS731;10B1NCI831;10B1NCI835;13B1NCI832;10B19CI791;10B17CI572
1188,Student_1188,CSE,3,10,7.3,AI,10B19CI691;10B1NCI835;10B13PD831;10B11CI612;10B1NPD733;10B1NCI731;10B17CI671;10B11CI511;10B19GE698;10B1NCI837
1189,Student_1189,CSE,8,4,5.58,AI,10B11PD611;10B19CI791;10B13CI834;10B1NPD732
1190,Student_1190,ECE,4,5,6.7,Cybersecurity,12B1NHS831;10B2NCI853;10B13CI834;10B13PD831;13B1NCI832
1191,Student_1191,CSE,5,6,8.24,Data Science,10B17CI571;10B19CI791;10B2NCI853;10B1NPD732;10B1NCI831;10B19CI891
1192,Student_1192,CSE,6,7,7.96,AI,14B1NCI834;10B11CI511;10B1NPD733;10B11PD611;10B17CI671;13B1NCI831;10B17CI572
1193,Student_1193,CSE,5,6,7.02,Robotics,12B2NCI752;10B17CI673;10B19CI591;10B11PH611;10B1NCI831;10B1NCI731
1194,Student_1194,ECE,8,4,5.83,IoT,10B11CI611;10B1NCI837;14B1NCI831;14B1NCI833
1195,Student_1195,ECE,3,8,7.77,Data Science,10B13CI834;10B13PD831;10B17CI572;13B11NHS731;10B1NCI733;11B1NCI831;10B17EC574;10B13PD832
1196,Student_1196,CSE,5,7,7.02,Cybersecurity,14B1NCI835;13B1NCI831;10B1NCI837;10B1NCI733;10B17CI572;10B1NCI835;10B1NCI731
1197,Student_1197,ECE,3,4,5,IoT,10B17CI672;10B19CI691;10B11PD611;10B13PD831
1198,Student_1198,CSE,2,9,7.94,ML,13B1NCI834;10B2NCI853;14B1NCI731;10B1NCI831;13B1NCI832;10B19CI791;14B1NCI832;12B1NHS831;12B2NCI752
1199,Student_1199,CSE,3,8,6.97,Robotics,10B11PD611;10B17CI572;10B19GE698;10B13CI834;11B1NCI731;14B1NCI831;10B1NCI733;12B1NHS831
1200,Student_1200,CSE,4,6,8.44,Cybersecurity,10B11CI613;14B1NCI831;10B1NPD734;10B13PD832;10B19GE698;10B1NCI733
1201,Student_1201,CSE,4,6,5.69,IoT,10B11EC514;10B11PD511;14B1NCI832;10B19CI791;10B17EC574;10B11CI511
1202,Student_1202,ECE,3,7,5,AI,10B19CI691;10B11CI511;11B1NCI731;14B1NCI833;13B11NHS731;10B11CI612;10B1NCI837
1203,Student_1203,ECE,2,4,7.33,ML,10B11EC514;10B1NCI736;10B17EC574;13B1NHS831
1204,Student_1204,ECE,4,6,7.35,Cybersecurity,10B1NPD734;13B11NHS731;10B17CI673;14B1NCI832;14B1NCI731;10B1NCI837
1205,Student_1205,CSE,1,2,5,AI,10B11PD611;10B17CI672
1206,Student_1206,ECE,6,8,5.83,Robotics,10B11CI512;13B1NCI831;10B11CI513;10B1NCI736;14B1NCI834;10B17CI673;10B19CI791;13B1NCI832
1207,Student_1207,CSE,5,3,10,ML,11B1NCI731;10B1NPD733;12B2NCI752
1208,Student_1208,ECE,2,9,6.63,Data Science,10B17CI673;14B1NCI834;11B1NCI831;10B11CI513;10B17CI571;14B1NCI832;11B1NCI731;10B1NCI835;10B17CI572
1209,Student_1209,CSE,4,5,7.88,AI,10B11CI612;10B11CI513;14B1NCI833;10B1NPD735;10B11PD511
1210,Student_1210,CSE,3,6,6.22,IoT,10B11CI611;10B19CI791;10B19CI891;10B11CI612;10B19CI591;14B1NCI833
1211,Student_1211,CSE,5,5,5,Cybersecurity,10B1NPD733;10B13CI834;10B17CI571;10B11PH611;14B1NCI835
1212,Student_1212,ECE,7,5,6.8,ML,10B1NCI736;12B1NHS831;12B2NCI752;13B11NHS731;10B1NPD733
1213,Student_1213,ECE,1,9,6.68,AI,10B1NPD735;10B1NCI736;10B17CI672;10B1NCI835;10B2NCI853;13B1NCI831;10B11CI513;10B13PD831;10B13CI834
1214,Student_1214,ECE,5,1,6.52,Data Science,10B11CI611
1215,Student_1215,ECE,4,9,6.86,Cybersecurity,10B13CI834;10B1NPD733;10B19GE698;11B1NCI831;10B2NCI853;10B17CI673;10B1NCI731;14B1NCI833;10B11CI512
